time,app_memory,battery_power,last_update_trigger,light_sensor,active_notification_count,pressure_sensor,battery_temperature,screen_brightness,device['_locked,wifi_link_speed,interactive,doze_mode,battery_level,wifi_signal_strength,total_tx_gb,wifi_frequency,app_rx_gb,app_tx_gb,last_used_app,total_rx_gb,detected_activity,proximity_sensor,steps_sensor,headphones,volume_level_call,volume_level_music,volume_level_accessibility,music_active,wifi_connection,network_type,mobile_rx_gb,mobile_tx_gb,audio_mode,phone_state,volume_level_system,bluetooth_connection,bluetooth_state,battery_state,is_charging,charger_type,battery_health,ble_transmitter,do_not_disturb_sensor,screen_off_timeout,speakerphone,mobile_data,wifi_state,power_save,device_id
2023-01-28 01:15:00,0.0154,0,SensorWorker,0,2.0,0,21.2,56.0,on,252.5,off,off,45.5,-88.0,0.361,3956.0,0.0139,0.0065,com.flightradar24free,1.117,in_vehicle,2.5,11002,off,0,7,7,on,MEO-CASA2D,wifi,0.17175,0.0155,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 01:30:00,0.0154,0,SensorWorker,0,2.0,0,21.2,56.0,on,252.5,off,off,45.5,-88.0,0.361,3956.0,0.0139,0.0065,com.flightradar24free,1.117,in_vehicle,2.5,11002,off,0,7,7,on,MEO-CASA2D,wifi,0.17175,0.0155,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 01:45:00,0.0154,0,SensorWorker,0,2.0,0,21.2,56.0,on,252.5,off,off,45.5,-88.0,0.361,3956.0,0.0139,0.0065,com.flightradar24free,1.117,in_vehicle,2.5,11002,off,0,7,7,on,MEO-CASA2D,wifi,0.17175,0.0155,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 02:00:00,0.0154,0,SensorWorker,0,2.0,0,21.2,56.0,on,252.5,off,off,45.5,-88.0,0.361,3956.0,0.0139,0.0065,com.flightradar24free,1.117,in_vehicle,2.5,11002,off,0,7,7,on,MEO-CASA2D,wifi,0.17175,0.0155,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 02:15:00,0.0154,0,SensorWorker,0,2.0,0,21.2,56.0,on,252.5,off,off,45.5,-88.0,0.361,3956.0,0.0139,0.0065,com.flightradar24free,1.117,in_vehicle,2.5,11002,off,0,7,7,on,MEO-CASA2D,wifi,0.17175,0.0155,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 02:30:00,0.0154,0,SensorWorker,0,2.0,0,21.2,56.0,on,252.5,off,off,45.5,-88.0,0.361,3956.0,0.0139,0.0065,com.flightradar24free,1.117,in_vehicle,2.5,11002,off,0,7,7,on,MEO-CASA2D,wifi,0.17175,0.0155,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 02:45:00,0.0154,0,SensorWorker,0,2.0,0,21.2,56.0,on,252.5,off,off,45.5,-88.0,0.361,3956.0,0.0139,0.0065,com.flightradar24free,1.117,in_vehicle,2.5,11002,off,0,7,7,on,MEO-CASA2D,wifi,0.17175,0.0155,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 03:00:00,0.0154,0,SensorWorker,0,2.0,0,21.2,56.0,on,252.5,off,off,45.5,-88.0,0.361,3956.0,0.0139,0.0065,com.flightradar24free,1.117,in_vehicle,2.5,11002,off,0,7,7,on,MEO-CASA2D,wifi,0.17175,0.0155,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 03:15:00,0.02377777777777778,0,android.os.action.DEVICE_IDLE_MODE_CHANGED,0,2.0,0,20.763636363636365,26.333333333333332,on,168.33333333333334,on,off,41.5,-9.666666666666666,0.362,2637.3333333333335,0.014100000000000001,0.0066,com.flightradar24free,1.1268,in_vehicle,2.5,11002,off,0,7,7,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 03:30:00,0.009999999999999998,0,android.intent.action.SCREEN_OFF,0,2.0,0,24.625,26.333333333333332,on,168.33333333333334,on,off,40,-9.666666666666666,0.362,2637.3333333333335,0.0143,0.0066,com.flightradar24free,1.1566666666666665,in_vehicle,2.5,11002,off,0,1,1,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 03:45:00,0.012928571428571432,0,android.net.wifi.STATE_CHANGE,0,2.0,0,21.775,16.2,on,168.33333333333334,on,off,39,-9.666666666666666,0.362,2637.3333333333335,0.0144,0.0067,com.flightradar24free,1.16,in_vehicle,2.5,11002,off,0,1,1,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 04:00:00,0.009999999999999998,0,android.intent.action.SCREEN_ON,0,2.0,0,21.15,20.0,on,168.33333333333334,on,off,38,-9.666666666666666,0.363,2637.3333333333335,0.0145,0.0067,com.flightradar24free,1.161,in_vehicle,2.5,11002,off,0,1,1,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 04:15:00,0.010199999999999999,0,android.net.wifi.STATE_CHANGE,0,2.0,0,21.0,20.0,on,168.33333333333334,on,off,37,-9.666666666666666,0.363,2637.3333333333335,0.0145,0.0067,com.flightradar24free,1.162,in_vehicle,2.5,11002,off,0,1,1,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 04:30:00,0.012,0,android.net.wifi.STATE_CHANGE,0,2.0,0,20.8,20.0,on,168.33333333333334,on,off,36,-9.666666666666666,0.363,2637.3333333333335,0.0145,0.0067,com.flightradar24free,1.162,in_vehicle,2.5,11002,off,0,1,1,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 04:45:00,0.012,0,android.net.wifi.STATE_CHANGE,0,2.0,0,20.8,20.0,on,168.33333333333334,on,off,36,-9.666666666666666,0.363,2637.3333333333335,0.0145,0.0067,com.flightradar24free,1.162,in_vehicle,2.5,11002,off,0,1,1,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 05:00:00,0.012,0,android.net.wifi.STATE_CHANGE,0,2.0,0,20.8,20.0,on,168.33333333333334,on,off,36,-9.666666666666666,0.363,2637.3333333333335,0.0145,0.0067,com.flightradar24free,1.162,in_vehicle,2.5,11002,off,0,1,1,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 05:15:00,0.012,0,android.net.wifi.STATE_CHANGE,0,2.0,0,20.8,20.0,on,168.33333333333334,on,off,36,-9.666666666666666,0.363,2637.3333333333335,0.0145,0.0067,com.flightradar24free,1.162,in_vehicle,2.5,11002,off,0,1,1,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 05:30:00,0.012,0,android.net.wifi.STATE_CHANGE,0,2.0,0,20.8,20.0,on,168.33333333333334,on,off,36,-9.666666666666666,0.363,2637.3333333333335,0.0145,0.0067,com.flightradar24free,1.162,in_vehicle,2.5,11002,off,0,1,1,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 05:45:00,0.012,0,android.net.wifi.STATE_CHANGE,0,2.0,0,20.8,20.0,on,168.33333333333334,on,off,36,-9.666666666666666,0.363,2637.3333333333335,0.0145,0.0067,com.flightradar24free,1.162,in_vehicle,2.5,11002,off,0,1,1,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 06:00:00,0.012,0,android.net.wifi.STATE_CHANGE,0,2.0,0,20.8,20.0,on,168.33333333333334,on,off,36,-9.666666666666666,0.363,2637.3333333333335,0.0145,0.0067,com.flightradar24free,1.162,in_vehicle,2.5,11002,off,0,1,1,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 06:15:00,0.012,0,android.net.wifi.STATE_CHANGE,0,2.0,0,20.8,20.0,on,168.33333333333334,on,off,36,-9.666666666666666,0.363,2637.3333333333335,0.0145,0.0067,com.flightradar24free,1.162,in_vehicle,2.5,11002,off,0,1,1,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 06:30:00,0.012,0,android.net.wifi.STATE_CHANGE,0,2.0,0,20.8,20.0,on,168.33333333333334,on,off,36,-9.666666666666666,0.363,2637.3333333333335,0.0145,0.0067,com.flightradar24free,1.162,in_vehicle,2.5,11002,off,0,1,1,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 06:45:00,0.012,0,android.net.wifi.STATE_CHANGE,0,2.0,0,20.8,20.0,on,168.33333333333334,on,off,36,-9.666666666666666,0.363,2637.3333333333335,0.0145,0.0067,com.flightradar24free,1.162,in_vehicle,2.5,11002,off,0,1,1,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 07:00:00,0.012857142857142855,0,SensorWorker,0,2.0,0,19.1,20.0,on,168.33333333333334,on,off,28.5,-9.666666666666666,0.63,2637.3333333333335,0.01465,0.0068,com.flightradar24free,1.1724999999999999,in_vehicle,2.5,11002,off,0,1,1,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 07:15:00,0.010333333333333333,0,SensorWorker,0,2.0,0,18.4,20.0,on,168.33333333333334,on,off,28.5,-9.666666666666666,0.631,2637.3333333333335,0.01465,0.0068,com.flightradar24free,1.1755,in_vehicle,2.5,11002,off,0,1,1,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 07:30:00,0.011666666666666667,0,SensorWorker,0,2.0,0,19.4,20.0,on,168.33333333333334,on,off,27,-9.666666666666666,0.631,2637.3333333333335,0.01465,0.0068,com.flightradar24free,1.1755,in_vehicle,2.5,11002,off,0,1,1,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 07:45:00,0.01,0,SensorWorker,0,2.0,0,20.0,20.0,on,168.33333333333334,on,off,26,-9.666666666666666,0.631,2637.3333333333335,0.0148,0.0068,com.flightradar24free,1.177,in_vehicle,2.5,11002,off,0,1,1,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 08:00:00,0.010666666666666666,0,android.intent.action.TIME_TICK,0,2.0,0,20.200000000000003,20.0,on,168.33333333333334,on,off,25,-9.666666666666666,0.632,2637.3333333333335,0.0148,0.0068,com.flightradar24free,1.182,in_vehicle,2.5,11002,off,0,1,1,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 08:15:00,0.013,0,SensorWorker,0,2.0,0,19.6,20.0,on,168.33333333333334,on,off,24,-9.666666666666666,0.632,2637.3333333333335,0.0149,0.0068,com.flightradar24free,1.182,in_vehicle,2.5,11002,off,0,1,1,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 08:30:00,0.015,0,SensorWorker,0,2.0,0,19.520000000000003,20.0,on,168.33333333333334,on,off,24,-9.666666666666666,0.633,2637.3333333333335,0.0149,0.0069,com.whatsapp,1.1835,unknown,2.5,11002,off,0,1,1,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 08:45:00,0.009944444444444443,0,android.intent.action.TIME_TICK,0,2.0,0,24.1875,26.333333333333332,on,433,on,off,22.5,-53,0.634,2637.3333333333335,0.015050000000000001,0.0069,com.whatsapp,1.227,unknown,2.5,11002,off,0,1,1,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 09:00:00,0.0108,0,android.intent.action.ACTION_POWER_CONNECTED,0,2.0,0,36.976470588235294,26.333333333333332,on,433,on,off,41.5,-53,0.635,2637.3333333333335,0.0152,0.0069,com.whatsapp,1.2545,unknown,2.5,11002,off,0,1,1,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 09:15:00,0.011764705882352941,0,android.intent.action.ACTION_POWER_DISCONNECTED,158,2.0,0,36.41875,119,on,433,on,off,81.82352941176471,-53,0.636,2637.3333333333335,0.015349999999999999,0.007,com.whatsapp,1.2565,unknown,2.5,11002,off,0,1,1,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 09:30:00,0.012400000000000003,0,SensorWorker,301.2,2.0,0,27.93846153846154,122.33333333333333,on,433,on,off,97.5,-53,0.637,2637.3333333333335,0.0155,0.007,com.whatsapp,1.3105,unknown,2.5,11002,off,0,4.666666666666667,4.666666666666667,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 09:45:00,0.012,0,android.intent.action.SCREEN_OFF,322.8,2.0,0,28.875,104.2,on,433,off,off,97.5,-53,0.6390000000000001,2637.3333333333335,0.015649999999999997,0.0071,com.whatsapp,1.5061000000000002,unknown,2.5,11002,off,0,6,6,off,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 10:00:00,0.012470588235294119,0,SensorWorker,338.6,2.0,0,26.725,1,on,433,off,off,97.5,-53,0.6415,2637.3333333333335,0.0158,0.0071,com.whatsapp,1.608666666666667,unknown,2.5,11002,off,0,9,8,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 10:15:00,0.010941176470588235,0,android.intent.action.SCREEN_ON,330.6,2.0,0,25.191666666666666,67.45,on,433,on,off,97.5,-53,0.643,2637.3333333333335,0.016,0.0072,com.whatsapp,1.6238,unknown,2.5,11002,off,0,9,8,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 10:30:00,0.011555555555555555,0,SensorWorker,156.8,2.0,0,22.96666666666667,67.45,on,433,on,off,97.5,-53,0.644,2637.3333333333335,0.0162,0.0073,com.whatsapp,1.6305,unknown,2.5,11002,off,0,9,8,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 10:45:00,0.0118,0,android.intent.action.SCREEN_ON,92.83333333333333,2.0,0,22.916666666666668,88.5,off,433,on,off,100.0,-53,0.644,2637.3333333333335,0.0163,0.0073,com.android.launcher,1.6324999999999998,unknown,2.5,11011,off,0,9,8,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 11:00:00,0.010799999999999999,0,android.intent.action.SCREEN_ON,160.5,2.0,0,20.139999999999997,63.5,off,433,on,off,100.0,-53,0.644,2637.3333333333335,0.0164,0.0073,com.android.launcher,1.6324999999999998,unknown,2.5,11011,off,0,9,8,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 11:15:00,0.0145,0,android.intent.action.SCREEN_ON,172.5,2.0,0,19.733333333333334,63.5,off,433,on,off,100.0,-53,0.644,2637.3333333333335,0.0164,0.0073,com.android.launcher,1.634,unknown,2.5,11011,off,0,9,8,on,<not connected>,cellular,0.001,0.0005,in_communication,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 11:30:00,0.015875,0,android.intent.action.TIME_TICK,129.14285714285714,2.0,0,19.5,108.0,off,433,on,off,100.0,-53,0.645,2637.3333333333335,0.016550000000000002,0.0074,com.android.launcher,1.635,unknown,2.5,11011,off,0,9,8,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 11:45:00,0.013799999999999998,0,android.intent.action.TIME_TICK,87.5,2.0,0,19.6,108.0,off,433,on,off,100.0,-53,0.645,2637.3333333333335,0.016550000000000002,0.0074,com.android.launcher,1.636,unknown,2.5,11011,off,0,9,8,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 12:00:00,0.014800000000000002,0,android.intent.action.SCREEN_ON,8.8,2.0,0,19.0,37.5,off,433,on,off,100.0,-53,0.645,2637.3333333333335,0.0167,0.0074,com.android.launcher,1.636,unknown,2.5,11011,off,0,9,8,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 12:15:00,0.013625,0,android.intent.action.SCREEN_ON,6.0,2.0,0,19.36,40.75,off,433,on,off,100,-53,0.645,2637.3333333333335,0.0168,0.0075,com.android.launcher,1.637,unknown,2.5,11022,off,0,9,8,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 12:30:00,0.010399999999999998,0,android.intent.action.SCREEN_ON,30.5,2.0,0,18.466666666666665,56,off,433,on,off,100,-53,0.645,2637.3333333333335,0.0169,0.0075,com.android.launcher,1.638,unknown,2.5,11033,off,0,9,8,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 12:45:00,0.01,0,android.intent.action.TIME_TICK,29.0,2.0,0,17.5,56,off,433,on,off,100,-53,0.646,2637.3333333333335,0.017,0.0075,com.android.launcher,1.639,unknown,2.5,11033,off,0,9,8,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 13:00:00,0.0115625,0,android.intent.action.TIME_TICK,120.11111111111111,2.0,0,19.6,110.66666666666667,off,433,on,off,100,-53,0.646,2637.3333333333335,0.0171,0.0076,com.android.launcher,1.6404999999999998,unknown,2.5,11087.5,off,0,14,13,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 13:15:00,0.011782608695652176,0,android.intent.action.SCREEN_OFF,139.625,2.0,0,21.477777777777778,57.18181818181818,on,433,off,off,99,-53,0.647,2637.3333333333335,0.01725,0.0076,com.android.launcher,1.6425,unknown,2.5,11087.5,off,0,14,13,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 13:30:00,0.010454545454545452,0,android.intent.action.SCREEN_ON,152.33333333333334,2.0,0,20.66,84.57142857142857,on,433,on,off,98,-53,0.647,2637.3333333333335,0.0174,0.0077,com.android.launcher,1.644,unknown,2.5,11087.5,off,0,14,13,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 13:45:00,0.010999999999999998,0,android.intent.action.SCREEN_ON,195.5,2.0,0,20.1,84.57142857142857,on,433,on,off,98,-53,0.647,2637.3333333333335,0.0175,0.0077,com.android.launcher,1.645,unknown,2.5,11087.5,off,0,14,13,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 14:00:00,0.013800000000000002,0,SensorWorker,205.33333333333334,2.0,0,20.349999999999998,62.0,off,433,on,off,98,-53,0.647,2637.3333333333335,0.0176,0.0077,com.android.launcher,1.6564999999999999,unknown,2.5,11087.5,off,0,7,7,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 14:15:00,0.01075,0,SensorWorker,82.66666666666667,2.0,0,19.65,132,off,433,on,off,97,-53,0.647,2637.3333333333335,0.0176,0.0078,com.android.launcher,1.659,unknown,2.5,11133,off,0,7,7,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 14:30:00,0.014,0,SensorWorker,4,2.0,0,18.9,132,off,433,on,off,97,-53,0.647,2637.3333333333335,0.0177,0.0078,com.android.launcher,1.66,unknown,2.5,11133,off,0,7,7,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 14:45:00,0.01333333333333333,0,SensorWorker,4,2.0,0,18.666666666666668,132,off,433,on,off,97,-53,0.648,2637.3333333333335,0.0177,0.0078,com.android.launcher,1.66,unknown,2.5,11133,off,0,7,7,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 15:00:00,0.01641666666666667,0,android.intent.action.SCREEN_ON,3.75,2.0,0,18.95,53.333333333333336,off,433,on,off,97,-53,0.648,2637.3333333333335,0.0178,0.0078,com.android.launcher,1.6615,unknown,2.5,11133,off,0,7,7,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 15:15:00,0.011333333333333334,0,android.intent.action.TIME_TICK,5.5,2.0,0,17.9,53.333333333333336,off,433,on,off,97,-53,0.648,2637.3333333333335,0.0179,0.0078,com.android.launcher,1.6615,unknown,2.5,11133,off,0,7,7,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 15:30:00,0.014499999999999999,0,android.intent.action.TIME_TICK,5.5,2.0,0,17.75,53.333333333333336,off,433,on,off,96,-53,0.648,2637.3333333333335,0.0179,0.0078,com.android.launcher,1.663,unknown,2.5,11133,off,0,7,7,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 15:45:00,0.0175,0,android.intent.action.TIME_TICK,5.5,2.0,0,17.75,34.5,off,433,on,off,96,-53,0.648,2637.3333333333335,0.018,0.0079,com.android.launcher,1.663,unknown,2.5,11133,off,0,7,7,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 16:00:00,0.0175,0,android.intent.action.TIME_TICK,5.5,2.0,0,17.75,34.5,off,433,on,off,96,-53,0.648,2637.3333333333335,0.018,0.0079,com.android.launcher,1.663,unknown,2.5,11133,off,0,7,7,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 16:15:00,0.0175,0,android.intent.action.TIME_TICK,5.5,2.0,0,17.75,34.5,off,433,on,off,96,-53,0.648,2637.3333333333335,0.018,0.0079,com.android.launcher,1.663,unknown,2.5,11133,off,0,7,7,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 16:30:00,0.0175,0,android.intent.action.TIME_TICK,5.5,2.0,0,17.75,34.5,off,433,on,off,96,-53,0.648,2637.3333333333335,0.018,0.0079,com.android.launcher,1.663,unknown,2.5,11133,off,0,7,7,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 16:45:00,0.0175,0,android.intent.action.TIME_TICK,5.5,2.0,0,17.75,34.5,off,433,on,off,96,-53,0.648,2637.3333333333335,0.018,0.0079,com.android.launcher,1.663,unknown,2.5,11133,off,0,7,7,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 17:00:00,0.015,0,SensorWorker,0,2.0,0,18.433333333333334,28.5,off,433,on,off,94.5,-53,0.649,2637.3333333333335,0.0181,0.0079,com.android.launcher,1.681,unknown,2.5,11142,off,0,5,5,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 17:15:00,0.010083333333333331,0,android.intent.action.SCREEN_ON,0,2.0,0,19.32,47.5,off,433,on,off,94.5,-53,0.65,2637.3333333333335,0.0182,0.008,com.android.launcher,1.686,unknown,2.5,11142,off,0,5,5,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 17:30:00,0.010370370370370372,0,android.intent.action.TIME_TICK,6.625,2.0,0,22.592857142857138,18.733333333333334,off,433,off,off,93,-53,0.65,2637.3333333333335,0.0184,0.008,com.android.launcher,1.6909999999999998,unknown,2.5,11142,off,0,11,10,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 17:45:00,0.013999999999999999,0,SensorWorker,10.0,2.0,0,19.95,74.33333333333333,off,433,on,off,93,-53,0.65,2637.3333333333335,0.0186,0.0081,com.android.launcher,1.694,unknown,2.5,11142,off,0,12,11,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
